id,type,date,date_unixtime,actor,actor_id,action,title,text,text_entities,from,from_id,photo,photo_file_size,width,height,edited,edited_unixtime,reactions,message_id,forwarded_from,forwarded_from_id,file,file_name,file_size,thumbnail,thumbnail_file_size,media_type,sticker_emoji,mime_type,poll,duration_seconds
39,message,[전화번호_마스킹]T17:06:59,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),99555,750,1260,,,,,,,,,,,,,,,,
40,message,[전화번호_마스킹]T17:07:30,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),216513,891,1260,,,,,,,,,,,,,,,,
42,message,[전화번호_마스킹]T17:08:05,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),93036,1157,614,,,,,,,,,,,,,,,,
43,message,[전화번호_마스킹]T17:08:05,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),23635,256,429,,,,,,,,,,,,,,,,
44,message,[전화번호_마스킹]T17:08:05,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),21525,256,429,,,,,,,,,,,,,,,,
45,message,[전화번호_마스킹]T17:08:05,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),15209,256,428,,,,,,,,,,,,,,,,
46,service,[전화번호_마스킹]T17:09:46,[전화번호_마스킹],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],edit_group_title,하노이 북부지역 업소안내 채널,,[],,,,,,,,,,,,,,,,,,,,,,
47,message,[전화번호_마스킹]T17:12:43,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),101053,750,1260,,,,,,,,,,,,,,,,
48,message,[전화번호_마스킹]T17:12:43,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),94969,750,1260,,,,,,,,,,,,,,,,
49,message,[전화번호_마스킹]T17:12:43,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),133008,750,1260,,,,,,,,,,,,,,,,
50,message,[전화번호_마스킹]T17:13:35,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),124510,940,540,,,,,,,,,,,,,,,,
51,message,[전화번호_마스킹]T17:13:35,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),93231,940,540,,,,,,,,,,,,,,,,
52,message,[전화번호_마스킹]T17:14:48,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),144509,750,1260,,,,,,,,,,,,,,,,
53,message,[전화번호_마스킹]T17:14:48,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),158573,750,1260,,,,,,,,,,,,,,,,
54,message,[전화번호_마스킹]T17:14:48,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),122996,750,1260,,,,,,,,,,,,,,,,
55,message,[전화번호_마스킹]T17:43:21,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),92880,750,1260,,,,,,,,,,,,,,,,
56,message,[전화번호_마스킹]T17:43:21,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),177228,750,1260,,,,,,,,,,,,,,,,
57,message,[전화번호_마스킹]T17:43:21,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),117334,750,1260,,,,,,,,,,,,,,,,
58,message,[전화번호_마스킹]T18:47:34,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),180491,891,1260,[전화번호_마스킹]T00:07:50,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 1, ""emoji"": ""❤""}]",,,,,,,,,,,,,
59,message,[전화번호_마스킹]T18:47:51,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),136120,940,540,,,,,,,,,,,,,,,,
60,message,[전화번호_마스킹]T18:47:51,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),127949,940,540,,,,,,,,,,,,,,,,
61,message,[전화번호_마스킹]T18:47:51,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),80179,940,540,,,,,,,,,,,,,,,,
66,message,[전화번호_마스킹]T19:10:18,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://t.me/hanoihome01""}]","[{""type"": ""link"", ""text"": ""https://t.me/hanoihome01""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,,,,,,,,,,,
67,message,[전화번호_마스킹]T20:56:24,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),252245,891,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
68,message,[전화번호_마스킹]T20:56:24,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),35089,382,537,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
69,message,[전화번호_마스킹]T21:30:03,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),34510,941,404,,,,,,,,,,,,,,,,
70,message,[전화번호_마스킹]T14:01:19,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),139765,750,1260,,,,,,,,,,,,,,,,
71,message,[전화번호_마스킹]T14:01:19,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),87852,750,1260,,,,,,,,,,,,,,,,
72,message,[전화번호_마스킹]T14:01:19,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),153207,750,1260,,,,,,,,,,,,,,,,
73,message,[전화번호_마스킹]T14:01:19,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),158626,750,1260,,,,,,,,,,,,,,,,
74,message,[전화번호_마스킹]T14:16:52,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/베트남-하노이-룸싸롱-풀싸롱-비즈니스-클럽-372""}, """"]","[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/베트남-하노이-룸싸롱-풀싸롱-비즈니스-클럽-372""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,,,,,,,,,,,
79,message,[전화번호_마스킹]T15:22:49,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://t.me/hanoinight""}, ""\n\n하노이 북부지역 업소\n소개 및 광고 소개 채널 입니다.\n\n구독해 놓으시면 언제든 업소 정보를\n확인 하실수 있습니다.\n\n감사합니다.\n\n-청량고추-""]","[{""type"": ""link"", ""text"": ""https://t.me/hanoinight""}, {""type"": ""plain"", ""text"": ""\n\n하노이 북부지역 업소\n소개 및 광고 소개 채널 입니다.\n\n구독해 놓으시면 언제든 업소 정보를\n확인 하실수 있습니다.\n\n감사합니다.\n\n-청량고추-""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,,,,,,,,,,,
90,message,[전화번호_마스킹]T16:33:44,[전화번호_마스킹],,,,,"수마사 이용요금
약 170만동정도","[{""type"": ""plain"", ""text"": ""수마사 이용요금\n약 170만동정도""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,,,,,,,,,,,
95,message,[전화번호_마스킹]T17:29:28,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),184266,891,1260,,,,,,,,,,,,,,,,
96,message,[전화번호_마스킹]T17:29:28,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),177959,891,1260,,,,,,,,,,,,,,,,
97,message,[전화번호_마스킹]T17:32:33,[전화번호_마스킹],,,,,홀리데이 클럽 오픈 당일 사진1,"[{""type"": ""plain"", ""text"": ""홀리데이 클럽 오픈 당일 사진1""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),63015,1280,854,,,,,,,,,,,,,,,,
98,message,[전화번호_마스킹]T17:32:33,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),159307,1280,854,,,,,,,,,,,,,,,,
99,message,[전화번호_마스킹]T17:32:33,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),129176,1280,854,,,,,,,,,,,,,,,,
100,message,[전화번호_마스킹]T17:32:33,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),177808,1280,854,,,,,,,,,,,,,,,,
101,message,[전화번호_마스킹]T17:32:33,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),269338,1280,854,,,,,,,,,,,,,,,,
102,message,[전화번호_마스킹]T17:32:33,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),170729,1280,854,,,,,,,,,,,,,,,,
103,message,[전화번호_마스킹]T17:32:33,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),217341,1280,854,,,,,,,,,,,,,,,,
104,message,[전화번호_마스킹]T17:32:33,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),190911,1280,854,,,,,,,,,,,,,,,,
105,message,[전화번호_마스킹]T17:32:33,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),309663,1280,854,,,,,,,,,,,,,,,,
106,message,[전화번호_마스킹]T17:32:52,[전화번호_마스킹],,,,,홀리데이 클럽 오픈 당일 사진2,"[{""type"": ""plain"", ""text"": ""홀리데이 클럽 오픈 당일 사진2""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),270204,1280,854,,,,,,,,,,,,,,,,
107,message,[전화번호_마스킹]T17:32:52,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),160476,1280,854,,,,,,,,,,,,,,,,
108,message,[전화번호_마스킹]T17:32:52,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),111618,1280,440,,,,,,,,,,,,,,,,
109,message,[전화번호_마스킹]T17:32:52,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),223893,1280,854,,,,,,,,,,,,,,,,
110,message,[전화번호_마스킹]T17:32:52,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),140994,1280,554,,,,,,,,,,,,,,,,
111,message,[전화번호_마스킹]T17:32:52,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),221534,1280,854,,,,,,,,,,,,,,,,
112,message,[전화번호_마스킹]T17:32:52,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),222105,1280,854,,,,,,,,,,,,,,,,
113,message,[전화번호_마스킹]T17:32:52,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),182390,1280,854,,,,,,,,,,,,,,,,
114,message,[전화번호_마스킹]T17:32:52,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),280829,1280,854,,,,,,,,,,,,,,,,
115,message,[전화번호_마스킹]T17:33:17,[전화번호_마스킹],,,,,홀리데이 클럽 오픈 당일 사진3,"[{""type"": ""plain"", ""text"": ""홀리데이 클럽 오픈 당일 사진3""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),176893,854,1280,,,,,,,,,,,,,,,,
116,message,[전화번호_마스킹]T17:33:17,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),178751,854,1280,,,,,,,,,,,,,,,,
117,message,[전화번호_마스킹]T17:33:17,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),277249,854,1280,,,,,,,,,,,,,,,,
118,message,[전화번호_마스킹]T17:33:18,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),345621,1280,854,,,,,,,,,,,,,,,,
119,message,[전화번호_마스킹]T17:33:18,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),344470,1280,854,,,,,,,,,,,,,,,,
120,message,[전화번호_마스킹]T17:33:18,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),172272,1280,854,,,,,,,,,,,,,,,,
121,message,[전화번호_마스킹]T17:33:18,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),174199,1280,854,,,,,,,,,,,,,,,,
122,message,[전화번호_마스킹]T17:33:18,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),145291,1280,854,,,,,,,,,,,,,,,,
123,message,[전화번호_마스킹]T18:15:23,[전화번호_마스킹],,,,,372 룸 비즈니스 클럽 메뉴 가격,"[{""type"": ""plain"", ""text"": ""372 룸 비즈니스 클럽 메뉴 가격""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),226781,1109,1280,,,,,,,,,,,,,,,,
126,message,[전화번호_마스킹]T20:36:54,[전화번호_마스킹],,,,,하노이 스타킹 가라오케,"[{""type"": ""plain"", ""text"": ""하노이 스타킹 가라오케""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),85243,750,1260,,,,,,,,,,,,,,,,
127,message,[전화번호_마스킹]T20:36:54,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),148486,750,1260,,,,,,,,,,,,,,,,
128,message,[전화번호_마스킹]T20:36:54,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),83451,750,1260,,,,,,,,,,,,,,,,
129,message,[전화번호_마스킹]T00:18:47,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/베트남-하노이-룸싸롱-풀싸롱-비즈니스-클럽-372""}, """"]","[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/베트남-하노이-룸싸롱-풀싸롱-비즈니스-클럽-372""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),153207,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
130,message,[전화번호_마스킹]T00:18:47,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),167008,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
131,message,[전화번호_마스킹]T00:18:47,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),139765,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
132,message,[전화번호_마스킹]T00:18:47,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),90798,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
133,message,[전화번호_마스킹]T00:23:56,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),227975,891,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
135,message,[전화번호_마스킹]T00:58:46,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/베트남-하노이-아파트-장기-단기-숙박-혼숙-가능-아파트""}, """"]","[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/베트남-하노이-아파트-장기-단기-숙박-혼숙-가능-아파트""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),217706,891,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
136,message,[전화번호_마스킹]T00:58:46,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),251903,891,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
137,message,[전화번호_마스킹]T00:58:46,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),179892,891,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
138,message,[전화번호_마스킹]T00:58:47,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),102839,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
146,message,[전화번호_마스킹]T23:23:53,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/하노이-정품의류-매장-쇼핑-젠틀맨-라운지""}, """"]","[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/하노이-정품의류-매장-쇼핑-젠틀맨-라운지""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),123726,891,1260,,,,,,,,,,,,,,,,
177,message,[전화번호_마스킹]T17:46:12,[전화번호_마스킹],,,,,"몬스터 가라오케

예약문의 
T.[전화번호_마스킹]
MONSTER0527(카톡)
미딩-딩톤 인근","[{""type"": ""plain"", ""text"": ""몬스터 가라오케\n\n예약문의 \nT.[전화번호_마스킹]\nMONSTER0527(카톡)\n미딩-딩톤 인근""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),166019,891,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
178,message,[전화번호_마스킹]T17:46:12,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),197440,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
179,message,[전화번호_마스킹]T17:46:12,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),110148,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
180,message,[전화번호_마스킹]T17:46:12,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),118766,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
185,message,[전화번호_마스킹]T18:10:12,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/가라오케-하노이-스타킹""}, """"]","[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/가라오케-하노이-스타킹""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),107142,750,1260,,,,,,,,,,,,,,,,
186,message,[전화번호_마스킹]T18:10:12,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),132201,750,1260,,,,,,,,,,,,,,,,
187,message,[전화번호_마스킹]T18:10:12,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),80659,750,1260,,,,,,,,,,,,,,,,
200,message,[전화번호_마스킹]T13:24:25,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/하노이-가라오케-킹-king-가라오케""}, """"]","[{""type"": ""link"", ""text"": ""https://www.vina-forman.com/post/하노이-가라오케-킹-king-가라오케""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),161602,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
201,message,[전화번호_마스킹]T13:24:25,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),137779,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
202,message,[전화번호_마스킹]T13:24:25,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),110647,750,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,
